time,steer,accel,brake,gear,speedX,trackPos,angle,rpm,damage
4.0659027099609375,2.5263836799677143e-05,1.0,0.0,6,46.9329,0.341626,0.0121013,5235.99,0.0
4.087880849838257,2.0211069439741714e-05,1.0,0.0,6,47.2964,0.341001,0.0139979,5235.99,0.0
4.109740734100342,1.616885555179337e-05,1.0,0.0,6,47.6602,0.340281,0.0159092,5235.99,0.0
4.132647275924683,1.2935084441434695e-05,1.0,0.0,6,48.0238,0.339457,0.0178349,5235.99,0.0
4.154467582702637,1.0348067553147756e-05,1.0,0.0,6,48.3865,0.338537,0.0197738,5235.99,0.0
4.176673173904419,8.278454042518204e-06,1.0,0.0,6,48.7489,0.337512,0.0217267,5235.99,0.0
4.1986634731292725,6.622763234014564e-06,1.0,0.0,6,49.1107,0.336377,0.0236936,5235.99,0.0
4.220706939697266,5.2982105872116506e-06,1.0,0.0,6,49.4718,0.335139,0.0256749,5235.99,0.0
4.242308855056763,4.2385684697693205e-06,1.0,0.0,6,49.8322,0.333791,0.0276707,5235.99,0.0
4.264719724655151,3.3908547758154564e-06,1.0,0.0,6,50.192,0.332329,0.0296811,5235.99,0.0
4.2855494022369385,2.712683820652365e-06,1.0,0.0,6,50.5512,0.330755,0.0317056,5235.99,0.0
4.31121826171875,2.170147056521892e-06,1.0,0.0,6,50.9101,0.329063,0.033744,5235.99,0.0
4.33436131477356,1.7361176452175136e-06,1.0,0.0,6,51.2686,0.327253,0.0357967,5235.99,0.0
4.357947587966919,0.028614753933178673,1.0,0.0,6,51.632,0.32532,0.0378656,5235.99,0.0
4.380542516708374,0.06579301164263669,1.0,0.0,6,51.9906,0.323265,0.0399507,5235.99,0.0
4.440015554428101,0.09896865080580858,1.0,0.0,6,52.3458,0.321088,0.0420474,5235.99,0.0
4.462881088256836,0.11551620247448084,1.0,0.0,6,52.699,0.318779,0.044157,5235.99,0.0
4.484034776687622,0.10896005002279756,1.0,0.0,6,53.0531,0.316343,0.0462804,5235.99,0.0
4.5059239864349365,0.08716804001823805,1.0,0.0,6,53.4083,0.313777,0.048418,5235.99,0.0
4.527979850769043,0.06973443201459044,1.0,0.0,6,53.7641,0.311076,0.0505697,5235.99,0.0
4.549756765365601,0.05578754561167235,1.0,0.0,6,54.1201,0.308238,0.052735,5235.99,0.0
4.572139024734497,0.04463003648933788,1.0,0.0,6,54.4756,0.30526,0.054912,5235.99,0.0
4.59367823600769,0.0357040291914703,1.0,0.0,6,54.8307,0.302142,0.0571015,5235.99,0.0
4.615881681442261,0.028563223353176244,1.0,0.0,6,55.1852,0.298879,0.0593047,5235.99,0.0
4.6377904415130615,0.022850578682540996,1.0,0.0,6,55.5392,0.295474,0.0615215,5235.99,0.0
4.659543514251709,0.018280462946032798,1.0,0.0,6,55.8915,0.291979,0.0632018,5235.99,0.0
4.680582761764526,0.014624370356826238,1.0,0.0,6,56.24,0.288511,0.0638153,5235.99,0.0
4.703394412994385,0.01169949628546099,1.0,0.0,6,56.5897,0.285095,0.0638191,5235.99,0.0
4.723609447479248,0.009359597028368792,1.0,0.0,6,56.9399,0.281703,0.0636991,5235.99,0.0
4.745201826095581,0.007487677622695034,1.0,0.0,6,57.2896,0.278381,0.0629668,5235.99,0.0
4.767434358596802,0.005990142098156027,1.0,0.0,6,57.6341,0.275205,0.0614851,5235.99,0.0
4.78941798210144,0.004792113678524822,1.0,0.0,6,57.9792,0.272161,0.0597715,5235.99,0.0
4.811233043670654,0.0038336909428198576,1.0,0.0,6,58.327,0.269168,0.0584584,5235.99,0.0
4.833366632461548,0.003066952754255886,1.0,0.0,6,58.6763,0.266157,0.0577611,5235.99,0.0
4.855269193649292,0.0024535622034047087,1.0,0.0,6,59.0263,0.263079,0.0576349,5235.99,0.0
4.8776021003723145,0.001962849762723767,1.0,0.0,6,59.3765,0.259908,0.0579927,5235.99,0.0
4.899553537368774,0.0015702798101790137,1.0,0.0,6,59.7261,0.256627,0.0587487,5235.99,0.0
4.922119140625,0.001256223848143211,1.0,0.0,6,60.0755,0.253222,0.0598268,5235.99,0.0
4.944166660308838,0.0010049790785145688,1.0,0.0,6,60.4241,0.24968,0.0611766,5235.99,0.0
4.966010570526123,0.000803983262811655,1.0,0.0,6,60.7723,0.245992,0.0627575,5235.99,0.0
4.988174676895142,0.000643186610249324,1.0,0.0,6,61.1199,0.242152,0.0645116,5235.99,0.0
5.010441541671753,0.0005145492881994592,1.0,0.0,6,61.4671,0.238157,0.0664046,5235.99,0.0
5.032688140869141,0.0004116394305595674,1.0,0.0,6,61.8137,0.233994,0.0684295,5235.99,0.0
5.055345773696899,0.0003293115444476539,1.0,0.0,6,62.1598,0.229663,0.0705662,5235.99,0.0
5.076125621795654,0.0002634492355581231,1.0,0.0,6,62.5093,0.225156,0.0727837,5235.99,0.0
5.098651885986328,0.00021075938844649847,1.0,0.0,6,62.8542,0.220474,0.0750587,5235.99,0.0
5.121258497238159,0.01786848508033728,1.0,0.0,6,63.1978,0.215612,0.0773855,5235.99,0.0
5.142908811569214,0.04567729958160381,1.0,0.0,6,63.5408,0.210566,0.0797643,5235.99,0.0
5.164929628372192,0.07958512247778304,1.0,0.0,6,63.8844,0.20533,0.0821957,5235.99,0.0
5.186966896057129,0.11278402981816393,1.0,0.0,6,64.2282,0.199903,0.0846606,5235.99,0.0
5.21333909034729,0.1393806925862206,1.0,0.0,6,64.5721,0.194285,0.087142,5235.99,0.0
5.234444618225098,0.15940109743750674,1.0,0.0,6,64.9158,0.188469,0.0896567,5235.99,0.0
5.256880044937134,0.162384375246148,1.0,0.0,6,65.2591,0.182449,0.0922009,5235.99,0.0
5.2788355350494385,0.1453643801743354,1.0,0.0,6,65.6021,0.176231,0.0947611,5235.99,0.0
5.301110506057739,0.11629150413946832,1.0,0.0,6,65.9448,0.169807,0.0973345,5235.99,0.0
5.323177337646484,0.09303320331157465,1.0,0.0,6,66.287,0.163177,0.0999202,5235.99,0.0
5.344489336013794,0.07442656264925972,1.0,0.0,6,66.6289,0.156334,0.102539,5235.99,0.0
5.366895437240601,0.05954125011940777,1.0,0.0,6,66.9708,0.149277,0.105187,5235.99,0.0
5.388636827468872,0.04763300009552622,1.0,0.0,6,67.3124,0.142001,0.107852,5235.99,0.0
5.4104273319244385,0.03810640007642098,1.0,0.0,6,67.653,0.134506,0.11053,5235.99,0.0
5.432238578796387,0.030485120061136784,1.0,0.0,6,67.9927,0.126829,0.112847,5235.99,0.0
5.453293800354004,0.024388096048909427,1.0,0.0,6,68.3301,0.119057,0.114287,5235.99,0.0
5.4756269454956055,0.01951047683912754,1.0,0.0,6,68.6635,0.111298,0.114498,5235.99,0.0
5.497388601303101,0.015608381471302033,1.0,0.0,6,68.9924,0.103653,0.113354,5235.99,0.0
5.51908802986145,0.012486705177041627,1.0,0.0,6,69.3178,0.0962016,0.11098,5235.99,0.0
5.539386749267578,0.009989364141633301,1.0,0.0,6,69.641,0.0890096,0.107582,5235.99,0.0
5.561931133270264,0.007991491313306641,1.0,0.0,6,69.966,0.0820948,0.103557,5235.99,0.0
5.584106206893921,0.006393193050645313,1.0,0.0,6,70.2973,0.0754697,0.0977624,5235.99,0.0
5.605387449264526,0.0051145544405162505,1.0,0.0,6,70.635,0.0691911,0.0917409,5235.99,0.0
5.626091718673706,0.004091643552413001,1.0,0.0,6,70.9741,0.0631907,0.0867391,5235.99,0.0
5.648078203201294,0.0032733148419304007,1.0,0.0,6,71.3115,0.0574079,0.0826855,5235.99,0.0
5.670563459396362,0.0026186518735443207,1.0,0.0,6,71.6496,0.051795,0.0794023,5235.99,0.0
5.693352460861206,0.0020949214988354565,1.0,0.0,6,71.9874,0.0463185,0.0767495,5235.99,0.0
5.714839696884155,0.0016759371990683653,1.0,0.0,6,72.3247,0.0409424,0.0746254,5235.99,0.0
5.73732852935791,0.0013407497592546921,1.0,0.0,6,72.6613,0.0356439,0.0729359,5235.99,0.0
5.758066177368164,0.0010725998074037537,1.0,0.0,6,72.9974,0.0304022,0.0715885,5235.99,0.0
5.779935598373413,0.000858079845923003,1.0,0.0,6,73.3329,0.0252032,0.0704911,5235.99,0.0
5.802239656448364,0.0006864638767384024,1.0,0.0,6,73.6679,0.0200362,0.069594,5235.99,0.0
5.82380747795105,0.0005491711013907219,1.0,0.0,6,74.0026,0.0148895,0.0688857,5235.99,0.0
5.846472501754761,0.0004393368811125775,1.0,0.0,6,74.3369,0.00975545,0.0683217,5235.99,0.0
5.868297576904297,0.00035146950489006203,1.0,0.0,6,74.6709,0.00462683,0.0678641,5235.99,0.0
5.890324115753174,0.00028117560391204964,1.0,0.0,6,75.0045,-0.000503937,0.0675038,5235.99,0.0
5.911989212036133,0.00022494048312963973,1.0,0.0,6,75.3379,-0.00563924,0.0672178,5235.99,0.0
5.934045791625977,0.00017995238650371178,1.0,0.0,6,75.6709,-0.0107823,0.0669863,5235.99,0.0
